code,name,city,country_id,location
HGH,Hangzhou Xiaoshan International Airport,,CN,POINT (120.42912444938366 30.2368729)
URC,Urumqi Diwopu International Airport,,CN,POINT (87.46801888787405 43.903818349999995)
IQM,Qiemo Airport,,CN,POINT (85.53253116530601 38.14958345)
KGT,Kangding Airport,,CN,POINT (101.73869761734343 30.143070950000002)
KRY,Karamay Airport,,CN,POINT (84.88333 45.61667)
YUS,Yushu Batang Airport,,CN,POINT (97.03762704809733 32.836430500000006)
YNJ,Yanji Chaoyangchuan Airport,,CN,POINT (129.4487048951637 42.8787858)
MCI,Kansas City International Airport,Weatherby Lake,US,POINT (-94.72118991743454 39.3023103)
MCO,Orlando International Airport,Taft,US,POINT (-81.30944309752753 28.412903550000003)
JSJ,Jiansanjiang Shidi Airport,Fujin,CN,POINT (132.6632288591807 47.1066465)
LDS,Yichun Shi Airport,Xuri,CN,POINT (129.01718760024562 47.75241185)
JNZ,Liaoning Province Airport,Wanghu,CN,POINT (121.01667 41.11667)
JXA,Jixi Airport,Hongjunlu,CN,POINT (130.99675 45.306084)
DLC,Dalian Zhoushuizi International Airport,Dalian,CN,POINT (121.54142723753361 38.96412695)
FYJ,Fuyuan Dongji Airport,Fuyuan,CN,POINT (134.366447 48.199494)
HEK,Heihe Airport,Xinfu,CN,POINT (127.433334 50.216667)
HRB,Harbin Taiping International Airport,,CN,POINT (126.24525735616052 45.62212125)
JMU,Jiamusi Airport,Songjiang,CN,POINT (130.46148538753062 46.843340850000004)
MCK,Mc Cook Airport,McCook,US,POINT (-100.66805 40.26389)
MCW,Mason City Airport,Clear Lake,US,POINT (-93.329445 43.156944)
MGA,Augusto C Sandino International Airport,Managua,NI,POINT (-86.16885964895833 12.141385)
MGB,Mount Gambier Airport,Mount Gambier,AU,POINT (140.78467447439613 -37.74632345)
MGC,Michigan City Airport,Trail Creek,US,POINT (-86.8214164 41.7030963)
MGH,Margate Airport,Margate,ZA,POINT (30.25 -30.916668)
MGW,Morgantown Airport,Brookhaven,US,POINT (-79.91583 39.642776)
MGY,Dayton-Wright Brothers Airport,Union,US,POINT (-84.25444 39.933334)
MHZ,Mildenhall Airport,Lakenheath,GB,POINT (0.483333 52.36667)
MOH,Maleo Airport,Malili,ID,POINT (121.660278 -2.203333)
MIG,Mianyang Nanjiao Airport,Mianyang,CN,POINT (104.73805 31.43111)
MII,Dr Gastao Vidigal Airport,Marilia,BR,POINT (-49.933334 -22.2)
MJT,Mytilene International Airport,Vareia,GR,POINT (26.599060222770895 39.057918)
MJU,Tampa Padang Airport,Mamuju,ID,POINT (118.833336 -2.5)
MJV,Murcia-San Javier Airport,San Javier,ES,POINT (-0.817794776107736 37.77661405)
MJZ,Mirnyj Airport,Mirny,RU,POINT (114.03333 62.533333)
MKC,Charles B. Wheeler Downtown Airport,Kansas City,US,POINT (-94.59283934048761 39.12417015)
MKE,General Mitchell International Airport,Saint Francis,US,POINT (-87.89722765596173 42.946542300000004)
MKG,Muskegon Airport,Norton Shores,US,POINT (-86.2370531 43.1703365)
MKK,Molokai Airport,Kualapu'u,US,POINT (-157.09621613900626 21.15264475)
MLA,Malta International Airport,Luqa,MT,POINT (14.492295178989536 35.84739655)
MLB,Orlando Melbourne International Airport,Melbourne,US,POINT (-80.64815801235798 28.1027201)
MLX,Malatya Airport,Yesilyurt,TR,POINT (38.253613 38.354443)
MMA,Malmö Bulltofta Airport,Arloev,DK,POINT (13.059722 55.605)
MMB,Memanbetsu Airport,Bihoro,JP,POINT (144.16144903777698 43.88265885)
MMJ,Matsumoto Airport,Matsumoto,JP,POINT (137.96666 36.233334)
MOF,Wai Oti Airport,Waioti,ID,POINT (122.23624998248422 -8.64105065)
MOZ,Temae Airport,Teavaro,PF,POINT (-149.76414 -17.490433)
MQC,Miquelon Airport,Miquelon,PM,POINT (-56.333332 47.05)
MQF,Magnitogorsk Airport,Magnitogorsk,RU,POINT (59.066666 53.45)
MQL,Mildura Airport,Mildura,AU,POINT (142.08837740764827 -34.23063835)
MQM,Mardin Airport,Kiziltepe,TR,POINT (40.630733428599925 37.2224305)
MQN,Mo i Rana Airport,Mo i Rana,NO,POINT (14.301861576067283 66.36408109999999)
MQP,Kruger Mpumalanga International Airport,White River,ZA,POINT (31.106954598075028 -25.38178745)
MRS,Marseille Provence Airport,Saint-Victoret,FR,POINT (5.222137 43.44178)
MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,POINT (57.684949281775644 -20.4325615)
MRV,Mineralnye Vody Airport,Andzhiyevskiy,RU,POINT (43.081651070827434 44.22621995)
MRZ,Moree Airport,Moree,AU,POINT (149.8512411 -29.4939246)
MRX,Mahshahr Airport,Bandar-e Mahshahr,IR,POINT (49.14683456086563 30.56090975)
MTT,Minatitlan Airport,Minatitlan,MX,POINT (-94.51667 17.983334)
MTY,Gen Mariano Escobedo Airport,Ladrillera (Entronque Pesqueria),MX,POINT (-100.114395 25.77657)
MUC,Franz Josef Strauss Airport,Hallbergmoos,DE,POINT (11.790143 48.353004)
MXX,Mora Airport,Mora,SE,POINT (14.504529 60.95812)
MXZ,Mei Xian Airport,Sanjiao,CN,POINT (116.10449 24.266811)
MYP,Mary Airport,Mary,TM,POINT (61.833332 37.666668)
MYT,Myitkyina Airport,Myitkyina,MM,POINT (97.29889 25.354168)
MZA,Mayor Pnp Nancy Flore Airport,Mazamari,PE,POINT (-74.536111 -11.325)
NAL,Nalchik Airport,Nartan,RU,POINT (43.7 43.533333)
NAO,Nanchong Airport,Nanchong,CN,POINT (106.066666 30.8)
NDG,Qiqihar Airport,Nanhang,CN,POINT (123.916664 47.316666)
NGB,Ningbo Airport,Gulin,CN,POINT (121.45840490871828 29.8261878)
NGO,Chubu Centrair International Airport,Tokoname,JP,POINT (136.81136334974985 34.858719699999995)
NMA,Namangan Airport,Namangan Shahri,UZ,POINT (71.56264283498558 40.98413205)
NLA,Simon Mwansa Kapwepwe International Airport,Ndola,ZM,POINT (28.665024 -12.993449)
NKC,Nouakchott International Airport,Nouakchott,MR,POINT (-15.947778345835808 18.0960415)
NOD,Norden Norddeich Airport,Norden,DE,POINT (7.2 53.583332)
NNM,Naryan-Mar Airport,Iskateley,RU,POINT (53.088479998003734 67.6366017)
NNX,Nunukan Airport,Binalawan,ID,POINT (117.66940505016953 4.13425035)
NOJ,Nojabrxsk Airport,Noyabrsk,RU,POINT (75.29459 63.17673)
NOZ,Novokuznetsk Airport,Novokuznetsk,RU,POINT (87.166664 53.75)
NPE,Hawkes Bay Airport,Napier,NZ,POINT (176.87225 -39.46667)
NQN,Presidente Peron International Airport,Plottier,AR,POINT (-68.15222 -38.95)
NSK,Noril'sk Airport,Kayyerkan,RU,POINT (87.31467521266606 69.3087924)
NUE,Nuremberg Airport,Nuernberg,DE,POINT (11.078106331160273 49.49826845)
NUM,Neom Airport,Duba,SA,POINT (35.29143328972205 27.92758955)
NUX,Novy Urengoy Airport,Novyy Urengoy,RU,POINT (76.5260642832238 66.06984804999999)
NVA,Benito Salas Airport,Neiva,CO,POINT (-75.29355179494848 2.9517519500000002)
NVI,Navoi Airport,Konimex,UZ,POINT (65.159164 40.115)
NZC,Maria Reiche Neuman Airport,Nazca,PE,POINT (-74.96191613177118 -14.85435005)
NZH,Manzhouli Airport,Zabaykal'sk,CN,POINT (117.3271129010715 49.567472499999994)
NZL,Zhalantun Chengjisihan Airport,Qinggis Han,CN,POINT (122.7675 47.865833)
OAG,Orange Airport,Millthorpe,AU,POINT (149.12447 -33.3816)
OAJ,Albert J Ellis Airport,Richlands,US,POINT (-77.61492003540857 34.82679245)
OAK,Metropolitan Oakland International Airport,San Leandro,US,POINT (-122.21707443336842 37.7221623)
OAL,Cacoal Airport,Cacoal,BR,POINT (-61.4825 -11.433889)
ODN,Long Seridan Airport,Bangar,MY,POINT (115.066666 4.033333)
ODO,Bodaybo Airport,Bodaybo,RU,POINT (114.23895228377594 57.8652039)
ODS,Odessa International Airport,Odessa,UA,POINT (30.671640336265803 46.42729675)
ODY,Oudomxay Airport,Viangxai,LA,POINT (104.166664 20.583332)
OER,Ornskoldsvik Airport,Husum,SE,POINT (18.99366 63.4098521)
OIR,Okushiri Airport,Kamiiso,JP,POINT (139.51666 42.166668)
OLV,Olive Branch Airport,Olive Branch,US,POINT (-89.7875203 34.9785229)
OLX,Olkiombo Airport,Kihancha,KE,POINT (35.1105164 -1.4087924)
OLZ,Olokminsk Airport,Olyokminsk,RU,POINT (120.47476771681603 60.4008072)
OPO,Porto Airport,Santa Cruz do Bispo,PT,POINT (-8.681037254488 41.248830350000006)
ORB,Orebro-Bofors Airport,Vintrosa,SE,POINT (15.047543 59.225758)
ORD,O'Hare International Airport,Rosemont,US,POINT (-87.90917584851792 41.97795725)
ORF,Norfolk International Airport,Norfolk,US,POINT (-76.20229629965002 36.8946697)
ORK,Cork Airport,Cork,IE,POINT (-8.493798524458427 51.84173815)
ORY,Paris Orly Airport,Paray-Vieille-Poste,FR,POINT (2.35572229362018 48.748477050000005)
OSW,Orsk Airport,Orsk,RU,POINT (58.566666 51.2)
OSY,Namsos Airport,Namsos,NO,POINT (11.577900229729934 64.47214034999999)
OTP,Bucharest Henri Coanda International Airport,Otopeni,RO,POINT (26.077063 44.571156)
OWK,Central Maine Airport of Norridgewock,Norridgewock,US,POINT (-69.8 44.716667)
OXB,Osvaldo Vieira Airport,Bissau,GW,POINT (-15.657222 11.888889)
PBG,Plattsburgh International Airport,Plattsburgh West,US,POINT (-73.4719379 44.6689275)
PAZ,El Tajin National Airport,Poza Rica de Hidalgo,MX,POINT (-97.467224 20.516666)
PBC,Huejotsingo Airport,Santa Maria Zacatepec,MX,POINT (-98.3675 19.135)
PBH,Paro Airport,Paro,BT,POINT (89.42341649453166 27.403184449999998)
PDK,DeKalb Peachtree Airport,Doraville,US,POINT (-84.25 33.88333)
PEM,Puerto Maldonado Airport,Puerto Maldonado,PE,POINT (-69.22684890376946 -12.6162537)
PDM,Pedasí Airport,Pedasi,PA,POINT (-80.023611 7.556944)
PDP,Capitan de Corbeta Carlos A. Curbelo International Airport,Maldonado,UY,POINT (-54.919167 -34.914444)
PDS,Piedras Negras International Airport,Piedras Negras,MX,POINT (-100.51667 28.7)
PDV,Plovdiv Airport,Kaloyanovo,BG,POINT (24.716667 42.3)
PEE,Perm International Airport,Kultayevo,RU,POINT (56.01918 57.920025)
PEG,Sant Egidio Airport,Perugia,IT,POINT (12.366667 43.13333)
PGA,Page Airport,Page,US,POINT (-111.44722 36.926388)
PGF,Llabanere Airport,Peyrestortes,FR,POINT (2.868183 42.741016)
PIK,Glasgow Prestwick Airport,Prestwick,GB,POINT (-4.577596602973978 55.50230535)
PIT,Pittsburgh International Airport,Carnot-Moon,US,POINT (-80.23702448873742 40.49178275)
PIO,Capitan FAP Renan Elias Olivera Airport,Pisco,PE,POINT (-76.21667 -13.75)
PIS,Poitiers-Biard Airport,Biard,FR,POINT (0.306389 46.58611)
PIU,Cap. FAP Guillermo Concha Iberico International Airport,Piura,PE,POINT (-80.613335 -5.201667)
PJA,Pajala Airport,Pajala,SE,POINT (23.075 67.246666)
PKN,Iskandar Airport,Pangkalanbuun,ID,POINT (111.67340824897687 -2.7057634)
PKR,Pokhara Airport,Pokhara,NP,POINT (83.98219244397883 28.2006145)
PKV,Pskov Airport,Pskov,RU,POINT (28.3 57.816666)
PKX,Beijing Daxing International Airport,Lixian,CN,POINT (116.41231485294932 39.49734235)
PKY,Tjilik Riwut Airport,Palangkaraya,ID,POINT (113.94638459638963 -2.2323114)
PLQ,Palanga International Airport,Palanga,LT,POINT (21.094675861557334 55.972598899999994)
PLX,Semipalatinsk Airport,Semey,KZ,POINT (80.23222798253937 50.34996445)
PMF,Parma Airport,Parma,IT,POINT (10.296814771033567 44.82609055)
PMK,Palm Island Airport,Ingham,AU,POINT (146.66667 -18.333332)
PMO,Falcone-Borsellino Airport,Cinisi,IT,POINT (13.104779 38.186523)
PMR,Palmerston North Airport,Palmerston North,NZ,POINT (175.61964008329613 -40.32289885)
PMV,Santiago Marino International Airport,San Juan Bautista,VE,POINT (-63.96899 10.917189)
PNA,Pamplona Airport,Beriain,ES,POINT (-1.6405366491380857 42.7684468)
POL,Pemba Airport,Pemba,MZ,POINT (40.5225 -12.988333)
PPG,Pago Pago International Airport,Tafuna,AS,POINT (-170.71596862723766 -14.3347658)
POP,La Union Airport,Puerto Plata,DO,POINT (-70.56315 19.754942)
PPB,A. De Barros Airport,Alvares Machado,BR,POINT (-51.45 -22.1)
PRA,General Justo Jose de Urquiza Airport,San Benito,AR,POINT (-60.4829340773004 -31.7975709)
PRC,Prescott Airport,Chino Valley,US,POINT (-112.424164 34.65)
PRG,Vaclav Havel Airport Prague,Hostivice,CZ,POINT (14.27056489323675 50.1020451)
PRI,Praslin Island Airport,Victoria,SC,POINT (55.691294938853574 -4.3186006500000005)
PRM,Portimao Airport,Portimao,PT,POINT (-8.533333 37.13333)
PRN,Pristina International Airport,Glanica,XK,POINT (21.032371075473243 42.57643955)
PRH,Phrae Airport,Phrae,TH,POINT (100.16354112141005 18.13174175)
PTG,Polokwane Airport,Mankoeng,ZA,POINT (29.966667 -23.916668)
PUY,Pula Airport,Galizana,HR,POINT (13.918971947969927 44.89567215)
PVC,Provincetown Airport,Provincetown,US,POINT (-70.22338042668076 42.071795699999996)
PVR,Gustavo Diaz Ordaz International Airport,Las Jarretaderas,MX,POINT (-105.24898 20.678297)
PYJ,Polyarnyj Airport,Udachny,RU,POINT (112.05 66.416664)
QOW,Sam Mbakwe International Airport,Ihuo,NG,POINT (7.204520853248672 5.42797015)
QLU,Lublin Radawiec Airport,Swidnik,PL,POINT (22.713611 51.240278)
QLR,Leiria Gandara Airport,Leiria,PT,POINT (-8.81972 39.778599)
QRO,Queretaro Intercontinental Airport,Santiago de Queretaro,MX,POINT (-100.38333 20.6)
QSF,Setif Airport,Ain Arnat,DZ,POINT (5.325335614861902 36.18053795)
RAH,Rafha Airport,As Salman,SA,POINT (43.488785 29.623463)
RAJ,Civil Airport,Rajkot,IN,POINT (70.78235 22.308674)
RAO,Dr. Leite Lopes State Airport,Ribeirao Preto,BR,POINT (-47.773335 -21.135834)
RBR,Pres. Medici Airport,Rio Branco,BR,POINT (-67.8 -9.966667)
REG,Tito Menniti Airport,Reggio Calabria,IT,POINT (15.650833 38.07528)
REL,Trelew Airport,Trelew,AR,POINT (-65.32400374999756 -43.2325274)
REN,Orenburg Airport,Nezhinka,RU,POINT (55.45557495440096 51.7957696)
REP,Siem Reap International Airport,Siem Reap,KH,POINT (103.81347888302334 13.41068555)
RES,Resistencia Airport,Fontana,AR,POINT (-59.05377708929865 -27.4476154)
RET,Stolport Airport,Rost,NO,POINT (12.083333 67.48333)
REU,Reus Airport,Vila-seca,ES,POINT (1.1574354225597268 41.1464121)
REX,Gen Lucio Blanco International Airport,Vamos Tamaulipas,MX,POINT (-98.2241938925834 26.005776500000003)
RIH,Scarlett Martínez International Airport,Rio Hato,PA,POINT (-80.127778 8.375833)
RIS,Rishiri Airport,Rishiri Town,JP,POINT (141.25 45.183334)
RIW,Riverton Airport,Riverton,US,POINT (-108.45695 43.064445)
RIX,Riga International Airport,Pinki,LV,POINT (23.97264338931523 56.922239649999995)
RMF,Marsa Alam International Airport,Marsa Alam,EG,POINT (34.586226362149766 25.5566869)
RNJ,Yoron Airport,Nago,JP,POINT (128.43333 27.033333)
ROO,Rondonopolis Airport,Rondonopolis,BR,POINT (-54.716667 -16.433332)
ROS,Fisherton Airport,Funes,AR,POINT (-60.783333 -32.933334)
ROT,Rotorua International Airport,Rotorua,NZ,POINT (176.31746 -38.10982)
RSA,Santa Rosa Airport,Santa Rosa,AR,POINT (-64.27518346113247 -36.5872513)
RST,Rochester International Airport,Stewartville,US,POINT (-92.49544412529157 43.904309749999996)
RSW,Southwest Florida International Airport,Gateway,US,POINT (-81.75880562612211 26.53294975)
RTB,Roatan Airport,Coxen Hole,HN,POINT (-86.5248116875334 16.3169504)
RTM,Rotterdam The Hague Airport,Delfshaven,NL,POINT (4.439731915265206 51.95633585)
RXS,Roxas City Airport,Roxas City,PH,POINT (122.75278252625999 11.59774925)
RYK,Rahim Yar Khan Airport,Sadiqabad,PK,POINT (70.27883701621482 28.38205395)
RYG,Moss Airport,Rygge,NO,POINT (10.800161 59.37903)
RYL,Royal Airport,Chirundu,ZM,POINT (29.296678 -15.726728)
RZP,CLR Airport,Taytay,PH,POINT (119.50667 10.7625)
SBH,St. Barthelemy Airport,Gustavia,GP,POINT (-62.84405045922078 17.9042856)
SBW,Sibu Airport,Sibu,MY,POINT (111.98448157700102 2.2626938)
SBZ,Sibiu Airport,Sura Mica,RO,POINT (24.08663457694282 45.787050300000004)
SDD,Lubango Airport,Lubango,AO,POINT (13.578154582927786 -14.925853400000001)
SDE,Santiago Del Estero Airport,Santiago del Estero,AR,POINT (-64.32222 -27.765278)
SDG,Sanandaj Airport,Sanandaj,IR,POINT (47.008426212179316 35.244203999999996)
SDJ,Sendai Airport,Iwanuma,JP,POINT (140.92135212368083 38.137423)
SDF,Louisville International Airport,Audubon Park,US,POINT (-85.73540756381095 38.1716962)
SDN,Sandane Airport,Sandane,NO,POINT (6.216667 61.766666)
SFJ,Kangerlussuaq Airport,Qasigiannguit,GL,POINT (-50.70745791678873 67.01133010000001)
SFN,Santa Fe Airport,Santo Tome,AR,POINT (-60.80930044284597 -31.70823055)
SFO,San Francisco International Airport,Millbrae,US,POINT (-122.38407160781362 37.622451999999996)
SFT,Skelleftea Airport,Soedra Bergsbyn,SE,POINT (21.0699419 64.6246447)
SHD,Shenandoah Valley Airport,Weyers Cave,US,POINT (-78.89667 38.26389)
SHE,Shenyang Taoxian International Airport,Shenyang,CN,POINT (123.426926 41.861084)
SIP,Simferopol International Airport,Rodnykove,KX,POINT (33.97007140630278 45.039428650000005)
SHL,Shillong Airport,Shillong,IN,POINT (91.88333 25.566668)
SJC,Norman Y. Mineta San Jose International Airport,Santa Clara,US,POINT (-121.92933857603218 37.3633278)
SJJ,Sarajevo International Airport,Sarajevo,BA,POINT (18.333154918143215 43.8253475)
SJO,Juan Santamaria International Airport,Alajuela,CR,POINT (-84.21152052685673 9.993411550000001)
SJD,Los Cabos International Airport,Las Veredas,MX,POINT (-109.71801287922258 23.1451694)
SKZ,Sukkur Airport,Bagarji,PK,POINT (68.79402517317112 27.721784200000002)
SLC,Salt Lake City International Airport,Salt Lake City,US,POINT (-111.97989846185591 40.790066100000004)
SLK,Adirondack Airport,Saranac Lake,US,POINT (-74.206665 44.38278)
SLM,Matacan Airport,Salamanca,ES,POINT (-5.65 40.966667)
SLA,Martin Miguel de Guemes International Airport,Cerrillos,AR,POINT (-65.48193100917669 -24.85952535)
SMX,Santa Maria Public Airport,Orcutt,US,POINT (-120.45551617973354 34.8994719)
SNA,John Wayne Airport,Irvine,US,POINT (-117.86801480770461 33.67420559999999)
SNC,General Ulpiano Paez Airport,Salinas,EC,POINT (-80.98333 -2.2)
SNN,Shannon Airport,Shannon,IE,POINT (-8.920721565103284 52.69960575)
SOQ,Sorong Airport,Sorong,ID,POINT (131.28701517493656 -0.8931468)
SOU,Southampton Airport,Eastleigh,GB,POINT (-1.361318 50.950726)
SOW,Show Low Airport,Show Low,US,POINT (-110.0104171080209 34.2650057)
SPC,La Palma Airport,Mazo,ES,POINT (-17.755484706917592 28.626975700000003)
SPI,Capital Airport,Springfield,US,POINT (-89.67889 39.844166)
SRE,Juana Azurduy de Padilla International Airport,Sucre,BO,POINT (-65.30167 -19.007778)
SSX,Samsun Samair Airport,Samsun,TR,POINT (36.336289 41.276765)
STA,Stauning Vestjyllands Airport,Ringkobing,DK,POINT (8.355 55.990276)
STI,Cibao International Airport,Licey al Medio,DO,POINT (-70.60372192260436 19.405476)
SUK,Sakkyryr Airport,Tonghae,RU,POINT (129.13695 37.494446)
SUS,Spirit of St. Louis Airport,Hazelwood,US,POINT (-90.36667 38.75)
SWF,Stewart International Airport,Orange Lake,US,POINT (-74.12120288016584 41.5020532)
SVD,Argyle International Airport,Kingstown,VC,POINT (-61.21038 13.14604)
SWS,Swansea Airport,Fairwood Common,GB,POINT (-4.069261043742652 51.60422715)
SWQ,Sultan Muhammad Kaharuddin III Airport,Karangbugis,ID,POINT (117.416664 -8.5)
SWV,Severo-Evensk Airport,Evensk,RU,POINT (159.22741991819004 61.922587899999996)
SWT,Strezhevoy Airport,Izluchinsk,RU,POINT (77 60.5)
SXM,Princess Juliana International Airport,Marigot,SX,POINT (-63.11185168371077 18.04087385)
SYY,Stornoway Airport,Stornoway,GB,POINT (-6.32651344733495 58.2143799)
SYZ,Shiraz International Airport,Shiraz,IR,POINT (52.580523125907916 29.5424396)
SZA,Soyo Airport,Soio,AO,POINT (12.416667 -6.033333)
SZB,Sultan Abdul Aziz Shah Airport,Kampung Baru Subang,MY,POINT (101.55028764274799 3.1308814500000004)
SZE,Semera Airport,Dubti,ET,POINT (41.083332 11.5)
SYO,Shonai Airport,Tsuruoka,JP,POINT (139.78777585339822 38.815828550000006)
SZT,San Cristobal Airport,Mitziton,MX,POINT (-92.54417 16.690556)
SZW,Parchim Airport,Domsuhl,DE,POINT (11.783333 53.433334)
SZY,Olsztyn-Mazury Airport,Michalow-Reginow,PL,POINT (20.938334 52.43611)
SYR,Hancock International Airport,North Syracuse,US,POINT (-76.1114685894623 43.1138409)
TAC,D. Z. Romualdez Airport,Panalanoy,PH,POINT (125.02592 11.22684)
TAP,Tapachula International Airport,Tapachula,MX,POINT (-92.25306 14.909722)
TAT,Poprad/Tatry Airport,Svit,SK,POINT (20.24725741197063 49.07121425)
TAV,Tau Island Airport,Ta`u,AS,POINT (-169.45 -14.25)
TBB,Tuy Hoa Airport,Tuy Hoa,VN,POINT (109.33679655153662 13.04798705)
TBO,Tabora Airport,Tabora,TZ,POINT (32.834239572410276 -5.0775058)
TBP,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,PE,POINT (-80.416664 -3.566667)
TAS,Yuzhny Airport,Tashkent,UZ,POINT (69.28560672931962 41.25992855)
TBT,Tabatinga International Airport,Tabatinga,BR,POINT (-69.933334 -4.233333)
TAY,Tartu Airport,Ulenurme,EE,POINT (26.69296862697855 58.30867755)
TBW,Tambov Donskoye Airport,Tambov,RU,POINT (41.433334 52.716667)
TBX,Tambelan Airport,Pulo Batal,ID,POINT (96.849444 0.984194)
TCB,Treasure Cay Airport,Cooper's Town,BS,POINT (-77.3944193821033 26.74774145)
TCI,Terney Airport,Terney,RU,POINT (136.5912 45.0825)
TCK,Tinboli Airport,Ambunti,PG,POINT (143.38333 -4.083333)
TCO,La Florida Airport,Tumaco,CO,POINT (-78.76667 1.816667)
TCQ,Tacna Airport,Tacna,PE,POINT (-70.27672109059051 -18.05252005)
TCR,Tuticorin Airport,Korampallam,IN,POINT (78.02526513619867 8.7235267)
TCZ,Tengchong Tuofeng Airport,Tengyue,CN,POINT (98.48459529816768 24.93792805)
TDD,Teniente Jorge Henrich Arauz Airport,Trinidad,BO,POINT (-64.92052050146933 -14.81894455)
TEE,Cheikh Larbi Tebessi Airport,Tebessa,DZ,POINT (8.122162859575312 35.43140775)
TET,Matundo Airport,Tete,MZ,POINT (33.63889 -16.103333)
TEV,Teruel Airport,Cella,ES,POINT (-1.2175 40.411944)
TEZ,Tezpur Airport,Tezpur,IN,POINT (92.79611 26.710833)
TFN,Tenerife North Airport,La Laguna,ES,POINT (-16.34122474502233 28.48275745)
TFS,Tenerife South Airport,San Isidro,ES,POINT (-16.57271529967347 28.046054650000002)
TFY,Muhammad Taufiq Kiemas Airport,Krui,ID,POINT (103.936501 -5.211562)
TGC,Tanjung Manis Airport,Sarikei,MY,POINT (111.20472401142936 2.1800914)
TGD,Podgorica Airport,Mojanovici,ME,POINT (19.25007158353284 42.3605703)
TGG,Sultan Mahmud Airport,Kuala Terengganu,MY,POINT (103.0984306408296 5.37710725)
TFF,Tefe Airport,Tefe,BR,POINT (-64.72460759140549 -3.3824045)
